"Observation","SourceFile","NoiseCondition","VOA_dB","Split"
1228,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1229,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1230,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1231,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1232,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1233,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1234,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1235,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1236,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1237,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1238,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1239,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1240,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1241,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1242,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1243,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1244,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1245,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1246,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1247,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1248,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1249,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1250,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1251,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1252,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1253,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1254,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1255,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1256,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1257,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1258,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1259,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1260,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1261,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1262,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1263,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1264,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1265,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1266,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1267,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1268,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1269,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1270,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1271,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1272,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1273,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1274,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1275,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1276,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1277,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1278,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Test"
1279,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1280,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1281,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1282,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",10,"Train"
1283,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1284,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1285,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1286,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1287,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1288,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1289,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1290,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1291,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1292,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1293,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1294,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1295,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1296,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1297,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1298,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1299,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1300,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1301,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1302,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1303,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1304,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1305,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1306,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1307,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1308,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1309,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1310,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1311,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1312,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1313,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1314,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1315,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1316,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1317,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1318,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1319,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1320,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1321,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1322,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1323,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1324,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1325,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1326,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1327,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1328,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1329,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1330,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Test"
1331,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1332,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",15,"Train"
1333,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1334,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1335,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Test"
1336,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1337,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1338,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Test"
1339,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1340,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Test"
1341,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Test"
1342,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1343,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1344,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1345,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1346,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Test"
1347,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1348,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1349,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1350,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1351,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Test"
1352,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Test"
1353,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1354,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Test"
1355,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1356,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1357,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1358,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1359,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Test"
1360,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1361,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1362,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1363,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Test"
1364,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",20,"Train"
1365,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1366,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1367,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1368,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1369,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1370,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1371,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1372,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1373,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1374,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1375,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1376,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1377,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1378,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1379,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1380,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1381,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1382,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1383,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1384,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1385,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1386,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1387,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1388,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1389,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1390,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1391,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1392,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1393,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1394,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1395,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1396,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1397,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1398,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1399,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1400,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1401,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1402,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1403,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Train"
1404,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",25,"Test"
1405,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1406,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1407,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1408,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1409,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Test"
1410,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Test"
1411,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1412,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1413,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1414,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1415,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1416,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1417,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1418,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1419,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1420,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1421,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1422,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1423,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1424,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1425,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1426,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1427,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1428,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1429,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1430,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1431,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1432,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1433,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Test"
1434,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Test"
1435,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1436,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1437,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Test"
1438,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Test"
1439,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1440,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1441,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Test"
1442,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Test"
1443,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1444,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Train"
1445,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",27,"Test"
1446,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1447,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1448,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1449,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1450,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Test"
1451,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1452,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1453,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1454,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1455,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Test"
1456,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Test"
1457,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1458,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Test"
1459,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1460,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1461,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1462,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1463,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Test"
1464,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1465,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1466,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1467,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1468,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Test"
1469,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1470,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1471,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1472,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Test"
1473,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1474,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Test"
1475,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Test"
1476,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1477,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",28,"Train"
1478,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1479,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1480,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1481,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1482,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1483,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1484,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1485,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1486,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1487,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1488,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1489,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1490,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1491,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1492,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1493,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1494,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1495,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1496,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1497,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1498,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1499,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1500,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1501,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1502,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1503,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1504,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1505,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1506,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1507,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1508,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1509,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1510,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
1511,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Test"
1512,"roadm_9dbm_injected_signal_no_added_fibre_full_sweep.csv","9 dBm",29,"Train"
